,number,title,Autores,type_bill,year,period,state_bill,authors_positions,authors_count
636,PL136-24,PL 136-24 PALATAFORMAS DIGITALES TRANSPORTE,"['JULIO ALBERTO ELÍAS VIDAL', 'GUSTAVO MORENO HURTADO', 'JOSÉ ALFREDO GNECCO ZULETA', 'PEDRO HERNANDO FLOREZ PORRAS', 'JULIO ELÍAS CHAGUI FLOREZ', 'JOSÉ DAVID NAME CARDOZO.']",Proyecto de ley,2024-2025,2022 - 2026,pendiente,0.3333333333333333,6.0
637,PL135-24,PL 135-24 REFORMA AGRARIA,"['PABLO CATATUMBO TORRES VICTORIA', 'JULIÁN GALLO CUBILLOS', 'OMAR DE JESÚS RESTREPO', 'SANDRA RAMÍREZ LOBO SILVA', 'IMELDA DAZA COTES', 'LUIS ALBERTO ALBÁN', 'JAIRO CALA SUÁREZ', 'CARLOS ALBERTO CARREÑO MARÍN', 'PEDRO BARACUTAO GARCÍA', 'GERMÁN GÓMEZ LÓPEZ.']",Proyecto de ley,2024-2025,2022 - 2026,pendiente,1.0,10.0
638,PL134-24,PL 134-24 TRANSICIÓN ENERGETICA,"['JOSÉ DAVID NAME CARDOZO', 'INTI RAÚL ASPRILLA REYES', 'WILSON ARIAS CASTILLO', 'ESMERALDA HERNÁNDEZ SILVA', 'ANDREA PADILLA VILLARRAGA', 'ISABEL ZULETA LÓPEZ', 'ISABEL CRISTINA ZULETA', 'CATALINA PÉREZ PÉREZ', 'PABLO CATATUMBO TORRES', 'ERICK VELASCO BURBANO', 'ANDRES CANCIMANCE LÓPEZ', 'LEYLA RINCON TRUJILLO', 'ERMES PETE VIVAS', 'GABRIEL PARRADO DURÁN', 'ETNA TAMARA ARGOTE.']",Proyecto de ley,2024-2025,2022 - 2026,pendiente,0.9333333333333333,15.0
639,PL133-24,PL 133-24,"['ANA PAOLA AGUDELO', 'MANUEL VIRGUEZ PIRAQUIVE', 'CARLOS EDUARDO GUEVARA VILLABÓN;  IRMA LUZ HERRERA RODRÍGUEZ.']",Proyecto de ley,2024-2025,2022 - 2026,pendiente,-1.0,4.0
640,PL132-24,PL 132-24 FORMACION TÉCNICA,"['MIGUEL URIBE TURBAY', 'HONORIO MIGUEL HENRÍQUEZ PINEDO', 'ENRIQUE CABRALES BAQUERO', 'PAOLA HOLGUIN MORENO', 'YENICA SUGEIN ACOSTA', 'CARLOS EDWARD OSORIO AGUIAR', 'CHRISTIAN GARCÉS ALJURE', 'JHON JAIRO BERRÍO', 'YULIETH ANDREA SÁNCHEZ.']",Proyecto de ley,2024-2025,2022 - 2026,pendiente,-1.0,9.0
641,PL131-24,PL 131-24 SECTOR ELÉCTRICO COLOMBIANO,['JOSÉ DAVID NAME CARDOZO.'],Proyecto de ley,2024-2025,2022 - 2026,pendiente,0.0,1.0
642,PL130-24,PL 130-24 EMPLEO POBLACIÓN JUVENIL,"['JOSÉ VICENTE CARREÑO CASTRO', 'GERMÁN BLANCO ÁLVAREZ', 'Representante HERNÁN CADAVID MÁRQUEZ.']",Proyecto de ley,2024-2025,2022 - 2026,pendiente,-0.6666666666666666,3.0
643,PL128-24,PL 128-24 PROFESIONALIZACIÓN UTL,['ENRIQUE CABRALES BAQUERO'],Proyecto de ley,2024-2025,2022 - 2026,pendiente,-1.0,1.0
644,PL127-24,PL 127-24 REFORMA ESTATUTO CONTRATACIÓN,"['ARIEL AVILA MARTÍNEZ', 'FABIAN DÍAZ PLATA', 'CRISTIAN DANILO AVENDAÑO', 'CAROLINA GIRALDO BOTERO', 'CATHERINE JUVINAO CLAVIJO', 'JENNIFER PEDRAZA']",Proyecto de ley,2024-2025,2022 - 2026,pendiente,1.0,6.0
645,PL126-24,PL 126-24 BUSINTANA,['MIGUEL ÁNGEL BARRETO CASTILLO.'],Proyecto de ley,2024-2025,2022 - 2026,pendiente,0.0,1.0
646,PL125-24,PL 125-24 PUBLICIDAD POLITICA,"['JOSÉ VICENTE CARREÑO CASTRO', 'ESTEBAN QUINTERO CARDONA.']",Proyecto de ley,2024-2025,2022 - 2026,pendiente,-1.0,2.0
647,PL124-24,PL 124-24 DERECHOS MENSTRUALES,"['OMAR DE JESÚS RESTREPO', 'SANDRA RAMÍREZ LOBO', 'JULIÁN GALLO CUBILLOS', 'CLARA LÓPEZ OBREGÓN', 'IMELDA DAZA COTES', 'PEDRO HERNANDO FLÓREZ PORRAS', 'ANA CAROLINA ESPITIA', 'MARTHA ISABEL PERALTA EPIEYÚ', 'SANDRA JAIMES CRUZ', 'SONIA BERNAL SÁNCHEZ', 'NORMA HURTADO SÁNCHEZ', 'JAHEL QUIROGA CARRILLO', 'LUIS ALBERTO ALBÁN', 'ALIRIO URIBE MUÑÓZ', 'JAMES MOSQUERA TORRES', 'SERGIO MARIN', 'PEDRO BARACUTAO', 'PEDRO SUÁREZ VACCA', 'GERMÁN GÓMEZ LÓPEZ', 'SUSANA GÓMEZ CASTAÑO', 'NORMAN DAVID BAÑOL', 'MARÍA FERNANDA CARRASCAL ROJAS', 'JAIRO REINALDO CALA.']",Proyecto de ley,2024-2025,2022 - 2026,pendiente,0.9565217391304348,23.0
648,PL123-24,PL 123-24 MOVIMIENTO INSURGENTE DE COMUNEROS,"['CARLOS ALBERTO BENAVIDES MORA', 'ROBERT DAZA GUEVARA', 'IMELDA DAZA COTES', 'ERICK VELASCO BURBANO.']",Proyecto de ley,2024-2025,2022 - 2026,pendiente,1.0,4.0
649,PL122-24,PL 122-24 MULTAS PROPIEDAD HORIZONTAL,"['ANTONIO JOSÉ CORREA JIMÉNEZ', 'FABIAN DIAZ PLATA', 'ANDREA PADILLA VILLARRAGA', 'SANDRA RAMÍREZ LOBO', 'JOHN MOISES BESAILE FAYAD', 'OMAR DE JESÚS RESTREPO', 'IMELDA DAZA COTES', 'ISABEL ZULETA LÓPEZ', 'JULIO CHAGUI FLÓREZ', 'ESMERALDA HERNÁNDEZ', 'RICHARD FUELTANTALA DELGADO', 'PEDRO FLÓREZ PORRAS', 'CARLOS ALBERTO BENAVIDES', 'JULIAN GALLO CUBILLOS', 'JONATHAN PULIDO HERNÁNDEZ', 'JULIO ELÍAS VIDAL', 'BERENICE BEDOYA PÉREZ.']",Proyecto de ley,2024-2025,2022 - 2026,pendiente,0.7647058823529411,17.0
650,PL121-24,PL 121-24 PROTECCIÓN MORADORES,"['OMAR DE JESÚS RESTREPO CORREA', 'PABLO CATATUMBO TORRES', 'SANDRA RAMÍREZ LOBO', 'JULIÁN GALLO CUBILLOS', 'IMELDA DAZA COTES', 'ROBERT DAZA GUEVARA', 'JAHEL QUIROGA CARRILLO', 'CARLOS CARREÑO MARÍN', 'JAIRO REINALDO CALA SUÁREZ', 'LUIS ALBERTO ALBÁN URBANO', 'PEDRO BARACUTAO GARCÍA', 'GERMÁN GÓMEZ']",Proyecto de ley,2024-2025,2022 - 2026,pendiente,1.0,12.0
651,PL120-24,PL 120-24 PANAMAZONÍA,"['CARLOS ALBERTO BENAVIDES MORA', 'ROBERT DAZA GUEVARA', 'CLARA LÓPEZ OBREGÓN', 'IMELDA DAZA COTES.']",Proyecto de ley,2024-2025,2022 - 2026,pendiente,1.0,4.0
652,PL119-24,PL 119-24 MADRES Y PADRES CUIDADORES,"['FABIÁN DÍAZ PLATA', 'LORENA RÍOS CUELLAR', 'ANTONIO ZABARAÍN GUEVARA', 'OMAR DE JESÚS RESTREPO CORREA', 'ANA PAOLA AGUDELO', 'CRISTIAN DANILI AVENDAÑO FINO.']",Proyecto de ley,2024-2025,2022 - 2026,pendiente,0.0,6.0
653,PL118-24,PL 118-24 SISTEMA INFORMACIÓN PROCESOS PENALES,['ANTONIO JOSÉ CORREA JIMÉNEZ'],Proyecto de ley,2024-2025,2022 - 2026,pendiente,0.0,1.0
654,PL115-24,PL 115-24 PROFESIONAL DE GERONTOLOGÍA,"['GERMÁN BLANCO ÁLVAREZ', 'OSCAR BARRETO QUIROGA', 'EFRAÍN CEPEDA SARABIA', 'JUAN CARLOS GARCÍA GÓMEZ', 'JUAN CARLOS WILLS OSPINA', 'LUIS CARLOS OCHOA TOBÓN.']",Proyecto de ley,2024-2025,2022 - 2026,pendiente,0.0,6.0
655,PL114-24,PL 114-24 FACTOR SALARIAL RAMA JUDICIAL,"['ALEJANDRO CARLOS CHACÓN CAMARGO', 'GERMÁN BLANCO ÁLVAREZ', 'ALEJANDRO VEGA PÉREZ', 'JORGE BENEDETTI MARTELO', 'CLARA LÓPEZ OBREGÓN', 'JONATHAN PULIDO HERNÁNDEZ', 'DAVID LUNA SÁNCHEZ', 'FABIO RAÚL AMÍN SALEME', 'JUAN CARLOS GARCÍA GÓMEZ', 'AIDA QUILCUE VIVAS', 'CARLOS FERNANDO MOTOA SOLARTE', 'ARIEL AVILA MARTÍNEZ; la  OLGA LUCÍA VELÁSQUEZ NIETO y otra firma.']",Proyecto de ley,2024-2025,2022 - 2026,pendiente,0.15384615384615385,13.0
656,PL113-24,PL 113-24 ESTUDIANTES FALLECIDOS ESCUELA CADETES,"['IVÁN CEPEDA CASTRO', 'GERMÁN BLANCO ÁLVAREZ']",Proyecto de ley,2024-2025,2022 - 2026,pendiente,0.5,2.0
657,PL112-24,PL 112-24 DERECHOS TRABAJADORES Y EDUCADORES PROVISIONALES,['SANDRA YANETH JAIMES CRUZ.'],Proyecto de ley,2024-2025,2022 - 2026,pendiente,1.0,1.0
658,PL111-24,PL 111-24 MINA DE SAL NEMOCÓN,"['YENNY ROZO ZAMBRANO', 'SOLEDAD TAMAYO TAMAYO', 'JOSÉ VICENTE CARREÑO CASTRO', 'ENRIQUE CABRALES BAQUERO', 'JUAN CARLOS GARCÍA GOMEZ', 'ALEJANDRO CARLOS CHACÓN CAMARGO', 'JOSÉ LUIS PÉREZ OYUELA', 'EDGAR DIAZ CONTRERAS', 'PAOLA HOLGUÍN MORENO', 'MIGUEL URIBE TURBAY', 'DAVID LUNA SANCHEZ;  LEIDER ALEXANDRA VÁSQUEZ OCHOA', 'NESTOR LEONARDO RICO RICO', 'EDUARD SARMIENTO HIDALGO.']",Proyecto de ley,2024-2025,2022 - 2026,pendiente,-0.5,14.0
659,PL110-24,PL 110-24 TERRAZAS VERDES,['EDWING FABIAN DIAZ PLATA'],Proyecto de ley,2024-2025,2022 - 2026,pendiente,1.0,1.0
660,PL109-24,PL 109-24 PERROS GUÍA,['EDWING FABIAN DIAZ PLATA'],Proyecto de ley,2024-2025,2022 - 2026,pendiente,1.0,1.0
661,PL108-24,PL 108-24 SEGURIDAD ASCENSORES,['EDWING FABIAN DIAZ PLATA'],Proyecto de ley,2024-2025,2022 - 2026,pendiente,1.0,1.0
662,PL107-24,PL 107-24 PROHIBICIÓN INGRESO ESTUDIANTES,['EDWING FABIAN DIAZ PLATA'],Proyecto de ley,2024-2025,2022 - 2026,pendiente,1.0,1.0
663,PL106-24,PL 106-24 SABER 11 SIN BARRERAS,['EDWING FABIAN DIAZ PLATA'],Proyecto de ley,2024-2025,2022 - 2026,pendiente,1.0,1.0
664,PL105-24,PL 105-24 TURISMO COMUNITARIO,['EDWING FABIAN DIAZ PLATA'],Proyecto de ley,2024-2025,2022 - 2026,pendiente,1.0,1.0
665,PL104-24,PL 104-24 CREDITOS SECTOR AGROPECUARIO,['EDWING FABIAN DIAZ PLATA'],Proyecto de ley,2024-2025,2022 - 2026,pendiente,1.0,1.0
666,PL103-24,PL 103-24 CONTROL ASISTENCIA CONGRESISTAS,['EDWING FABIAN DIAZ PLATA'],Proyecto de ley,2024-2025,2022 - 2026,pendiente,1.0,1.0
667,PL102-24,PL 102-24 ETICA INTERESPECIE,['EDWING FABIAN DIAZ PLATA'],Proyecto de ley,2024-2025,2022 - 2026,pendiente,1.0,1.0
668,PL101-24,PL 101-24 BOSQUE ALTO ANDINO PARAMO,['EDWING FABIAN DIAZ PLATA'],Proyecto de ley,2024-2025,2022 - 2026,pendiente,1.0,1.0
669,PL100-24,PL 100-24 TALA DE ARBOLES,['EDWING FABIAN DIAZ PLATA'],Proyecto de ley,2024-2025,2022 - 2026,pendiente,1.0,1.0
670,PL099-24,PL 099-24 IMPLEMENTACIÓN SISTEMA BICICLETAS,['EDWING FABIAN DIAZ PLATA'],Proyecto de ley,2024-2025,2022 - 2026,pendiente,1.0,1.0
671,PL098-24,PL 098-24 MUTILACIONES ESTETICAS,['EDWING FABIAN DIAZ PLATA'],Proyecto de ley,2024-2025,2022 - 2026,pendiente,1.0,1.0
672,PL097-24,PL 097-24 MOVILIDAD SALARIAL,['EDWING FABIAN DIAZ PLATA'],Proyecto de ley,2024-2025,2022 - 2026,pendiente,1.0,1.0
673,PL096-24,PL 096-24 EXAMEN NAL ESPECIALIDADES MÉDICAS,['EDWING FABIAN DIAZ PLATA'],Proyecto de ley,2024-2025,2022 - 2026,pendiente,1.0,1.0
674,PL095-24,PL 095-24 MUNICIPIO DE PINCHOTE,['EDWING FABIAN DIAZ PLATA'],Proyecto de ley,2024-2025,2022 - 2026,pendiente,1.0,1.0
675,PL094-24,PL 094-24 ARTE AL PARQUE,"['FABIÁN DÍAZ PLATA', 'GUIDO ECHEVERRI PIEDRAHITA', 'ANA PAOLA AGUDELO', 'ROBERT DAZA GUEVARA', 'JAIME RAÚL SALAMANCA.']",Proyecto de ley,2024-2025,2022 - 2026,pendiente,0.6,5.0
676,PL093-24,PL 093-24 PARTICIPACION LABORAL COMUNIDADES NEGRAS,"['ALFREDO RAFAEL DELUQUE ZULETA', 'JULIO ALBERTO ELÍAS VIDAL', 'ANA ROGELIA MONSALVE ÁLVAREZ', 'JORGE ELIÉCER TAMAYO MARULANDA', 'ASTRID SÁNCHEZ MONTES DE OCA', 'NORMAN DAVID BAÑOL ÁLVAREZ', 'PAULINO RIASCOS RIASCOS', 'ELIZABETH JAY-PANG DÍAZ', 'CAMILO ESTEBAN ÁVILA MORALES', 'JOSÉ ELIÉCER SALAZAR LÓPEZ']",Proyecto de ley,2024-2025,2022 - 2026,pendiente,0.3,10.0
677,PL092-24,PL 092-24 FESTIVAL BOGOTA,['HS. DAVID ANDRES LUNA SANCHEZ'],Proyecto de ley,2024-2025,2022 - 2026,pendiente,-1.0,1.0
678,PL091-24,PL 091-24 ENERGIAS RENOVABLES,['MIGUEL ÁNGEL BARRETO CASTILLO'],Proyecto de ley,2024-2025,2022 - 2026,pendiente,0.0,1.0
680,PL089-24,PL 089-24 INCLUSIÓN FINANCIERA MUJERES,['JOSE ALFREDO GNECCO ZULETA'],Proyecto de ley,2024-2025,2022 - 2026,pendiente,0.0,1.0
681,PL088-24,PL 088-24 ECONOMÍA SOLIDARIA,"['GERMÁN BLANCO ÁLVAREZ', 'FABIÁN DÍAZ PLATA', 'ANA PAOLA AGUDELO GARCÍA', 'CARLOS EDUARDO GUEVARA VILLABÓN', 'OSCAR BARRETO QUIROGA', 'NADIA BLEL SCAFF', 'SOLEDAD TAMAYO TAMAYO', 'DIELA LILIANA BENAVIDES SOLARTE', 'OLGA LUCÍA VELÁSQUEZ NIETO', 'JENNIFER PEDRAZA SANDOVAL', 'GABRIEL PARRADO DURAN', 'JUAN CARLOS VARGAS SOLER', 'MAURICIO CUELLAR PINZÓN', 'ANDRÉS FELIPE JIMÉNEZ VARGAS', 'OSCAR DARIO PEREZ PINEDA', 'LUIS LOPEZ ARISTIZABAL', 'FLORA PERDOMO ANDRADE.']",Proyecto de ley,2024-2025,2022 - 2026,pendiente,0.11764705882352941,17.0
682,PL087-24,PL 087-24 SEGURIDAD DIGITAL NIÑOS,"['ANA PAOLA AGUDELO GARCÍA', 'MANUEL VIRGUEZ PIRAQUIVE', 'CARLOS EDUARDO GUEVARA VILLABÓN', 'IRMA LUZ HERRERA RODRÍGUEZ.']",Proyecto de ley,2024-2025,2022 - 2026,pendiente,-1.0,4.0
683,PL086-24,PL 086-24 DIA NAL EDUCACIÓN FINANCIERA,"['ANA PAOLA AGUDELO GARCÍA', 'MANUEL VIRGUEZ PIRAQUIVE', 'CARLOS EDUARDO GUEVARA VILLABÓN', 'IRMA LUZ HERRERA RODRÍGUEZ.']",Proyecto de ley,2024-2025,2022 - 2026,pendiente,-1.0,4.0
684,PL085-24,PL 085-24 ECONOMÍA CAMPESINA,"['ANA PAOLA AGUDELO GARCÍA', 'MANUEL VIRGUEZ PIRAQUIVE', 'CARLOS EDUARDO GUEVARA VILLABÓN', 'IRMA LUZ HERRERA RODRÍGUEZ.']",Proyecto de ley,2024-2025,2022 - 2026,pendiente,-1.0,4.0
685,PL084-24,PL 084-24 RUTAS DE TRANSPORTE SOCIALES Y TURISTICAS,"['ANA PAOLA AGUDELO GARCÍA', 'MANUEL VIRGUEZ PIRAQUIVE', 'CARLOS EDUARDO GUEVARA VILLABÓN', 'IRMA LUZ HERRERA RODRÍGUEZ.']",Proyecto de ley,2024-2025,2022 - 2026,pendiente,-1.0,4.0
686,PL083-24,PL 083-24 CONSEJOS DE JUVENTUD,"['ANA PAOLA AGUDELO GARCÍA', 'MANUEL VIRGUEZ PIRAQUIVE', 'CARLOS EDUARDO GUEVARA VILLABÓN', 'IRMA LUZ HERRERA RODRÍGUEZ.']",Proyecto de ley,2024-2025,2022 - 2026,pendiente,-1.0,4.0
687,PL082-24,PL 082-24 PRACTICAS LABORALES,"['ANA PAOLA AGUDELO GARCÍA', 'MANUEL VIRGUEZ PIRAQUIVE', 'CARLOS EDUARDO GUEVARA VILLABÓN', 'IRMA LUZ HERRERA RODRÍGUEZ']",Proyecto de ley,2024-2025,2022 - 2026,pendiente,-1.0,4.0
688,PL081-24,PL 081-24 SUBSIDIO FAMILIAR PARA INDEPENDIENTES,"['ANA PAOLA AGUDELO GARCÍA', 'MANUEL VIRGUEZ PIRAQUIVE', 'CARLOS EDUARDO GUEVARA VILLABÓN', 'IRMA LUZ HERRERA RODRÍGUEZ.']",Proyecto de ley,2024-2025,2022 - 2026,pendiente,-1.0,4.0
689,PL080-24,PL 080-24 FERIAS DE SERVICIOS EN EL EXTERIOR,"['ANA PAOLA AGUDELO GARCÍA', 'MANUEL VIRGUEZ PIRAQUIVE', 'CARLOS EDUARDO GUEVARA VILLABÓN', 'IRMA LUZ HERRERA RODRÍGUEZ.']",Proyecto de ley,2024-2025,2022 - 2026,pendiente,-1.0,4.0
690,PL079-24,PL 079-24 DIA DEL ÁRBOL,"['ANA PAOLA AGUDELO GARCÍA', 'MANUEL VIRGUEZ PIRAQUIVE', 'CARLOS EDUARDO GUEVARA VILLABÓN', 'IRMA LUZ HERRERA RODRÍGUEZ.']",Proyecto de ley,2024-2025,2022 - 2026,pendiente,-1.0,4.0
691,PL078-24,PL 078-24 MI CASA EN COLOMBIA,"['ANA PAOLA AGUDELO GARCÍA', 'MANUEL VIRGUEZ PIRAQUIVE', 'CARLOS EDUARDO GUEVARA VILLABÓN', 'IRMA LUZ HERRERA RODRÍGUEZ.']",Proyecto de ley,2024-2025,2022 - 2026,pendiente,-1.0,4.0
692,PL077-24,PL 077-24 MARROQUINERÍA,"['CARLOS EDUARDO GUEVARA VILLABÓN', 'ANA PAOLA AGUDELO GARCÍA', 'MANUEL VIRGUEZ PIRAQUIVE', 'IRMA LUZ HERRERA RODRÍGUEZ.']",Proyecto de ley,2024-2025,2022 - 2026,pendiente,-1.0,4.0
693,PL076-24,PL 076-24 AMNISTÍA BANCO AGRARIO CAMPESINOS,"['CARLOS EDUARDO GUEVARA VILLABÓN', 'ANA PAOLA AGUDELO GARCÍA', 'MANUEL VIRGUEZ PIRAQUIVE', 'IRMA LUZ HERRERA RODRÍGUEZ.']",Proyecto de ley,2024-2025,2022 - 2026,pendiente,-1.0,4.0
694,PL075-24,PL 075-24 FINANCIAMIENTO PASIVO PENSIONAL,"['JAIME RAUL SALAMANCA TORRES', 'LIBARDO CRUZ CASADO', 'WILMER CASTELLANOS HERNANDEZ', 'JULIANA ARAY FRANCO', 'ANGELA VERGARA GONZÁLEZ', 'JORGE TAMAYO MARULANDA', 'GERSEL PEREZ ALTAMIRANDA', 'DIEGO FERNANDO CAICEDO NAVAS', 'OSCAR VILLAMIZ?R MENESES', 'SILVIO CARRASQUILLA TORRES', 'NICOLAS BARGUIL CUBILLOS', 'FERNANDO DAVID NIÑO MENDOZA', 'JUAN DAVID PEÑUELA CALVACHE', 'JULIO ROBERTO SALAZAR PERDOMO', 'JULIAN LOPEZ TENORIO', 'MARELEN CASTILLO TORRES', 'LEONOR PALENCIA VEGA', 'ALEXANDER QUEVEDO HERRERA', 'JORGE RODRIGO TOVAR VÉLEZ', 'GILMA DIAZ ARIAS', 'HERNAN DARIO CADAVID MARQUEZ', 'ASTRID SANCHEZ MONTES DE OCA', 'LUIS CARLOS OCHOA TOBON', 'ALVARO MONEDERO RIVERA', 'ELIZABETH JAY-PANG DIAZ', 'CRISTOBAL CAICEDO ANGULO', 'JUAN CAMILO LONDOÑO BARRERA', 'CARLOS ARDILA ESPINOSA', 'LORETO GOMEZ SOTO', 'CIRO ANTONIO RODRÍGUEZ', 'VICTOR SALCEDO GUERRERO', 'ALEXANDER BERMÚDEZ', 'CARLOS ALBERTO CUENCA CHAUX', 'WADITH MANZUR IMBETT', 'ANA ROGELIA MONSALVE', 'JORGE ALBERTO CERCHIARO', 'JOSÉ ELIECER SALAZAR', 'MILENE JARAVA DÍAZ', 'DIÓGENES QUINTERO AMAYA', 'HERNANDO GUIDA PONCE', 'SARAY ROBAYO', 'ANDRES MONTES CELEDON', 'JUAN CARLOS WILLS', 'FLORA PERDOMO', 'DIEGO PATIÑO ÁMARILES', 'LUZ PASTRANA LOAIZA', 'ALEXANDER QUEVEDO; y los  KARINA ESPINOSA OLIVER', 'JOSÉ VICENTE CARREÑO CASTRO', 'ENRIQUE CABRALES BAQUERO', 'NICOLAS ALBEIRO ECHEVERRI ALVARÁN', 'JOHN MOISES BESAILE FAYAD', 'FABIO RAÚL AMIN SALEME', 'JUAN FELIPE LEMOS URIBE', 'JULIO ALBERTO ELÍAS VIDAL', 'NORMA HURTADO', 'PEDRO HERNANDO FLOREZ PORRAS', 'JOSÉ ALFREDO GNECCO ZULETA', 'JUAN CARLOS GARCÉS ROJAS', 'GUIDO ECHEVERRI PIEDRAHITA', 'EFRAIN CEPEDA SARABIA', 'DIDIER LOBO CHINCHILLA', 'NADIA BLEL SCAFF', 'MAURICIO GÓMEZ AMÍN', 'CARLOS JULIO GONZÁLEZ VILLA', 'ALIRIO BARRERA.']",Proyecto de ley,2024-2025,2022 - 2026,pendiente,0.0,64.0
695,PL074-24,PL 074-24 HONORES JUGADORAS DE RISARALDA,"['PAOLA ANDREA HOLGUIN MORENO', 'ALEJANDRO GARCÍA RÍOS', 'ERIKA TATIANA SÁNCHEZ']",Proyecto de ley,2024-2025,2022 - 2026,pendiente,-0.3333333333333333,3.0
696,PL073-24,PL 073-24 ASOCIACIONES PUBLICO PRIVADAS INFRAESTRUCTURA,"['ESTEBAN QUINTERO CARDONA', 'ANDRÉS FELIPE GUERRA HOYOS', 'OSCAR MAURICIO GIRALDO HERNÁNDEZ', 'JUAN FELIPE LEMOS URIBE', 'SOR BERENICE BEDOYA PÉREZ', 'ENRIQUE CABRALES BAQUERO', 'PAOLA HOLGUIN MORENO', 'NICOLAS ALBEIRO ECHEVERRY ALVARÁN', 'JOHN JAIRO ROLDÁN AVENDAÑO', 'YULIETH ANDREA SANCHEZ CARREÑO', 'LUIS CARLOS OCHOA TOBON', 'JUAN FERNANDO ESPINAL RAMIREZ', 'LUIS MIGUEL LOPEZ ARISTIZABAL', 'ÓSCAR DARÍO PÉREZ PINEDA', 'JULIAN PEINADO RAMIREZ.']",Proyecto de ley,2024-2025,2022 - 2026,pendiente,-0.4,15.0
697,PL072-24,PL 072-24 TARIFA ORDINARIA SERVICIO DE TRANSPORTE,"['JONATHAN PULIDO HERNÁNDEZ', 'JULIO ALBERTO ELÍAS VIDAL;   MARELEN CASTILLO TORRES.']",Proyecto de ley,2024-2025,2022 - 2026,pendiente,0.0,3.0
698,PL071-24,PL 071-24 REQUISITO BILINGUISMO EMBAJADOR,"['JONATHAN PULIDO HERNÁNDEZ', 'MARELEN CASTILLO TORRES.']",Proyecto de ley,2024-2025,2022 - 2026,pendiente,0.0,2.0
699,PL070-24,PL 070-24 PERDIDA NUMERO DE CELULAR,"['JONATHAN PULIDO HERNÁNDEZ', 'JULIO ALBERTO ELÍAS VIDAL;  MARELEN CASTILLO TORRES.']",Proyecto de ley,2024-2025,2022 - 2026,pendiente,0.0,3.0
700,PL069-24,PL 069-24 INCLUSION FILIACION CIVIL MATERIA SUCESORAL,"['JONATHAN PULIDO HERNÁNDEZ', 'MARELEN CASTILLO TORRES.']",Proyecto de ley,2024-2025,2022 - 2026,pendiente,0.0,2.0
701,PL068-24,PL 068-24 DERECHOS MORALES DE AUTOR,"['JONATHAN PULIDO HERNÁNDEZ', 'MARELEN CASTILLO TORRES.']",Proyecto de ley,2024-2025,2022 - 2026,pendiente,0.0,2.0
702,PL067-24,PL 067-24 MODIF CÓDIGO DE COMERCIO Descargar ,"['JONATHAN PULIDO HERNÁNDEZ', 'MARELEN CASTILLO TORRES.']",Proyecto de ley,2024-2025,2022 - 2026,pendiente,0.0,2.0
703,PL066-24,PL 066-24 AVISO LICENCIA DE CONDUCCIÓN,"['JONATHAN PULIDO HERNÁNDEZ', 'JULIO ALBERTO ELÍAS VIDAL;  MARELEN CASTILLO TORRES']",Proyecto de ley,2024-2025,2022 - 2026,pendiente,0.0,3.0
704,PL065-24,PL 065-24 ELEMENTOS ALUSIVOS AL TERRORISMO,"['JONATHAN PULIDO HERNÁNDEZ', 'MARELEN CASTILLO TORRES']",Proyecto de ley,2024-2025,2022 - 2026,pendiente,0.0,2.0
705,PL064-24,PL 064-24 BAÑOS PERSONAS DISCAPACITADAS,"['JONATHAN PULIDO HERNÁNDEZ', 'H.R MARELEN CASTILLO TORRES.']",Proyecto de ley,2024-2025,2022 - 2026,pendiente,0.0,2.0
706,PL063-24,PL 063-24 SUBSIDIO VIVIENDA VICTIMAS CONFLICTO ARMADO,"['JONATHAN PULIDO HERNÁNDEZ', 'MARELEN CASTILLO TORRES.']",Proyecto de ley,2024-2025,2022 - 2026,pendiente,0.0,2.0
707,PL062-24,PL 062-24 JORNADA LABORAL TRABAJADORES DOMESTICOS,['JONATHAN PULIDO HERNÁNDEZ'],Proyecto de ley,2024-2025,2022 - 2026,pendiente,1.0,1.0
708,PL061-24,PL 061-24 TRATA DE PERSONAS,"['SONIA BERNAL SÁNCHEZ', 'LORENA RIOS CUELLAR', 'CATALINA PÉREZ PÉREZ', 'ARIEL ÁVILA MARTÍNEZ', 'NORMA HURTADO SÁNCHEZ', 'JULIO CÉSAR ESTRADA CORDERO', 'KARINA ESPINOSA OLIVER', 'DIELA LILIANA BENAVIDES SOLARTE', 'ANDREA PADILLA VILLARRAGA', 'FABIAN DÍAZ PLATA', 'ANA MARÍA CASTAÑEDA GÓMEZ', 'ESMERALDA HERNÁNDEZ SILVA', 'PAULINO RIASCOS RIASCOS', 'CARLOS JULIO GONZÁLEZ VILLA', 'LEIDER ALEXANDRA VÁSQUEZ OCHOA', 'JENNIFER PEDRAZA SANDOVAL', 'CRISTIAN DANILI AVENDAÑO FINO', 'WILMER CASTELLANOS HERNÁNDEZ', 'JUAN PABLO SALAZAR RIVERA', 'CHRISTIAN GARCÉS ALJURE', 'GERSEL PÉREZ ALTAMIRANDA', 'CAROLINA GIRALDO BOTERO', 'ALEJANDRO GARCÍA RIOS', 'SARAY ROBAYO BECHARA', 'CARMEN RAMÍREZ BOSCAN', 'DANIEL CARVALHO MEJÍA', 'MARÍA FERNANDA CARRASCAL', 'HUGO ARCHILA SUÁREZ', 'ALIRIO URIBE MUÑÓZ.']",Proyecto de ley,2024-2025,2022 - 2026,pendiente,0.4827586206896552,29.0
